Time, Radius, MaxSpeed, ActualSpeed
4.03231,5.245079,
4.112634,5.253112,
4.154212,5.368716,
4.247633,5.188716,
4.273621,5.208876,
4.372539,5.351407,
4.385214,5.189043,
4.481499,5.16959,
4.581208,5.319728,
4.595561,5.381494,
4.687224,5.21775,
4.786581,5.239825,
4.811152,5.362017,
4.886729,5.18237,
4.986515,5.203956,
5.089446,5.341456,
5.106086,5.175607,
5.18186,5.174933,
5.285076,5.309747,
5.38537,5.138918,
5.409034,5.152937,
5.492675,5.268412,
5.592864,5.09556,
5.693646,5.11717,
5.719408,5.110407,
5.804134,5.030604,
5.905193,5.103189,
6.006197,5.090102,
6.03664,5.061155,
6.118101,5.170581,
6.224227,5.326945,
6.327436,5.173884,
6.429605,5.118131,
6.441927,5.24481,
6.541078,5.418788,
6.645941,5.244937,
6.75113,5.259991,
6.858533,5.370498,
6.939561,5.195002,
6.963347,5.215546,
7.07037,5.355258,
7.174076,5.193316,
7.277369,5.175779,
7.383509,5.325177,
7.490694,5.385156,
7.53317,5.226792,
7.594915,5.247777,
7.701163,5.360039,
7.803755,5.188334,
7.906606,5.209913,
8.011831,5.345389,
8.11342,5.177425,
8.214943,5.184396,
8.224751,5.307125,
8.32032,5.12595,
8.420336,5.147291,
8.522695,5.291372,
8.621456,5.12865,
8.719598,5.111072,
8.819668,5.237968,
8.922243,5.3982,
9.013866,5.240433,
9.013866,5.183096,
9.117661,5.326217,
9.219065,5.429877,
9.31642,5.25161,
9.413816,5.272655,
9.513005,5.410508,
9.608492,5.248351,
9.703292,5.23609,
9.79988,5.378424,
9.892647,5.209481,
9.985198,5.223932,
10.07874,5.331845,
10.16062,5.162035,
10.16062,5.18296,
10.24667,5.319041,
10.33449,5.152998,
10.42182,5.155099,
10.51037,5.286365,
10.59497,5.11046,
10.67925,5.127553,
10.76498,5.27282,
10.84722,5.119171,
10.92841,5.098278,
11.01028,5.208367,
11.09345,5.362658,
11.17309,5.204817,
11.25133,5.161379,
11.33062,5.307949,
11.41044,5.409219,
11.48662,5.247533,
11.56199,5.243742,
11.63801,5.378254,
11.71038,5.213564,
11.78204,5.215211,
11.81156,5.344912,
11.84668,5.171328,
11.91538,5.19132,
11.98406,5.302403,
12.04922,5.13492,
12.11397,5.157174,
12.17887,5.286306,
12.24014,5.107671,
12.3008,5.127215,
12.3619,5.275485,
12.41982,5.121821,
12.47648,5.099445,
12.53292,5.209469,
12.58954,5.363754,
12.64301,5.205923,
12.69505,5.162536,
12.74706,5.309054,
12.79875,5.410328,
12.84726,5.24864,
12.8948,5.244928,
12.94188,5.379241,
12.98587,5.214442,
13.02896,5.216492,
13.07138,5.345527,
13.11074,5.171252,
13.14941,5.192028,
13.18761,5.30962,
13.22388,5.14776,
13.26035,5.178144,
13.29748,5.323831,
13.33332,5.155899,
13.36977,5.184531,
13.4073,5.319935,
13.44396,5.149324,
13.48148,5.1796,
13.52071,5.336587,
13.55926,5.157438,
13.59879,5.184517,
13.64028,5.334333,
13.68124,5.151418,
13.72323,5.179012,
13.76758,5.341127,
13.81144,5.15385,
13.85635,5.178867,
13.9038,5.331465,
13.95081,5.142756,
13.9989,5.167771,
14.04983,5.325082,
14.10029,5.134019,
14.15186,5.157486,
14.20642,5.308215,
14.26045,5.117111,
14.31563,5.140176,
14.37396,5.291245,
14.43165,5.101738,
14.49044,5.124372,
14.55238,5.268593,
14.61354,5.078681,
14.67575,5.101503,
14.74126,5.25466,
14.80594,5.073571,
14.87161,5.089594,
14.94043,5.219166,
15.00822,5.039216,
15.07712,5.063943,
15.147,5.057538,
15.21679,4.974912,
15.28715,4.949091,
15.36027,5.059875,
15.43428,5.045643,
15.50821,4.977143,
15.58453,5.05893,
15.66166,5.045489,
15.73853,4.970503,
15.81766,5.046813,
15.90926,5.034429,
15.98812,4.953274,
16.06915,5.024128,
16.15087,5.012432,
16.23196,4.930105,
16.31515,4.999899,
16.39917,4.988631,
16.48226,4.907692,
16.56742,4.979026,
16.64755,5.094464,
16.73887,5.21034,
16.83377,5.36641,
16.92986,5.390756,
17.02437,5.588376,
17.12696,5.647308,
17.23358,5.825993,
17.33741,5.882473,
17.4502,6.063766,
17.56476,6.126463,
17.68337,6.309051,
17.80063,6.35985,
17.92523,6.546029,
18.04955,6.617296,
18.18022,6.793631,
18.31249,6.855112,
18.44746,7.035153,
18.58577,7.109569,
18.72777,7.280977,
18.87129,7.356964,
19.01898,7.525077,
19.16856,7.607158,
19.32211,7.767236,
19.47733,7.85592,
19.63686,8.010377,
19.79757,8.104475,
19.9557,7.966804,
20.11654,8.01405,
20.28008,8.220682,
20.44602,8.336422,
20.61133,8.201721,
20.7755,8.234819,
20.94575,8.434414,
21.11663,8.562815,
21.28719,8.429106,
21.45551,8.428534,
21.63021,8.618364,
21.80545,8.77104,
21.98075,8.635364,
22.15242,8.589443,
22.32686,8.578238,
22.50187,8.755432,
22.68259,8.898043,
22.86076,8.760695,
23.03495,8.71213,
